X : 0, Y : 1, G : 0, H : 2200, F : 2200
X : 44, Y : 25, G : 4651, H : 1100, F : 5751
X : 45, Y : 25, G : 4751, H : 1000, F : 5751
X : 46, Y : 25, G : 4851, H : 900, F : 5751
X : 47, Y : 25, G : 4951, H : 800, F : 5751
X : 48, Y : 25, G : 5051, H : 700, F : 5751
X : 49, Y : 25, G : 5151, H : 600, F : 5751
X : 50, Y : 25, G : 5251, H : 500, F : 5751
X : 51, Y : 25, G : 5351, H : 400, F : 5751
X : 52, Y : 25, G : 5451, H : 300, F : 5751
X : 53, Y : 25, G : 5551, H : 200, F : 5751
X : 54, Y : 25, G : 5651, H : 100, F : 5751
X : 14, Y : 12, G : 0, H : 5400, F : 5400
X : 15, Y : 13, G : 141, H : 5200, F : 5341
X : 16, Y : 14, G : 282, H : 5000, F : 5282
X : 17, Y : 15, G : 423, H : 4800, F : 5223
X : 18, Y : 16, G : 564, H : 4600, F : 5164
X : 19, Y : 17, G : 705, H : 4400, F : 5105
X : 20, Y : 18, G : 846, H : 4200, F : 5046
X : 21, Y : 19, G : 987, H : 4000, F : 4987
X : 22, Y : 20, G : 1128, H : 3800, F : 4928
X : 23, Y : 21, G : 1269, H : 3600, F : 4869
X : 24, Y : 21, G : 1369, H : 3500, F : 4869
X : 23, Y : 20, G : 1228, H : 3700, F : 4928
X : 22, Y : 21, G : 1228, H : 3700, F : 4928
X : 22, Y : 19, G : 1087, H : 3900, F : 4987
X : 21, Y : 20, G : 1087, H : 3900, F : 4987
X : 24, Y : 20, G : 1410, H : 3600, F : 5010
X : 20, Y : 19, G : 946, H : 4100, F : 5046
X : 21, Y : 18, G : 946, H : 4100, F : 5046
X : 21, Y : 21, G : 1269, H : 3800, F : 5069
X : 24, Y : 19, G : 1369, H : 3700, F : 5069
X : 23, Y : 19, G : 1269, H : 3800, F : 5069
X : 20, Y : 17, G : 805, H : 4300, F : 5105
X : 19, Y : 18, G : 805, H : 4300, F : 5105
X : 23, Y : 18, G : 1228, H : 3900, F : 5128
X : 20, Y : 21, G : 1228, H : 3900, F : 5128
X : 20, Y : 20, G : 1128, H : 4000, F : 5128
X : 22, Y : 18, G : 1128, H : 4000, F : 5128
X : 19, Y : 16, G : 664, H : 4500, F : 5164
X : 18, Y : 17, G : 664, H : 4500, F : 5164
X : 21, Y : 17, G : 987, H : 4200, F : 5187
X : 19, Y : 20, G : 1087, H : 4100, F : 5187
X : 22, Y : 17, G : 1087, H : 4100, F : 5187
X : 19, Y : 19, G : 987, H : 4200, F : 5187
X : 17, Y : 16, G : 523, H : 4700, F : 5223
X : 18, Y : 15, G : 523, H : 4700, F : 5223
X : 18, Y : 18, G : 846, H : 4400, F : 5246
X : 20, Y : 16, G : 846, H : 4400, F : 5246
X : 21, Y : 16, G : 946, H : 4300, F : 5246
X : 18, Y : 19, G : 946, H : 4300, F : 5246
X : 24, Y : 18, G : 1469, H : 3800, F : 5269
X : 24, Y : 17, G : 1369, H : 3900, F : 5269
X : 16, Y : 15, G : 382, H : 4900, F : 5282
X : 17, Y : 14, G : 382, H : 4900, F : 5282
X : 20, Y : 15, G : 805, H : 4500, F : 5305
X : 17, Y : 17, G : 705, H : 4600, F : 5305
X : 19, Y : 15, G : 705, H : 4600, F : 5305
X : 17, Y : 18, G : 805, H : 4500, F : 5305
X : 23, Y : 16, G : 1228, H : 4100, F : 5328
X : 19, Y : 21, G : 1328, H : 4000, F : 5328
X : 22, Y : 16, G : 1128, H : 4200, F : 5328
X : 18, Y : 21, G : 1228, H : 4100, F : 5328
X : 23, Y : 17, G : 1328, H : 4000, F : 5328
X : 16, Y : 13, G : 241, H : 5100, F : 5341
X : 15, Y : 14, G : 241, H : 5100, F : 5341
X : 19, Y : 14, G : 664, H : 4700, F : 5364
X : 18, Y : 14, G : 564, H : 4800, F : 5364
X : 16, Y : 17, G : 664, H : 4700, F : 5364
X : 16, Y : 16, G : 564, H : 4800, F : 5364
X : 22, Y : 15, G : 1087, H : 4300, F : 5387
X : 17, Y : 20, G : 1087, H : 4300, F : 5387
X : 21, Y : 15, G : 987, H : 4400, F : 5387
X : 18, Y : 20, G : 1187, H : 4200, F : 5387
X : 17, Y : 19, G : 987, H : 4400, F : 5387
X : 15, Y : 12, G : 100, H : 5300, F : 5400
X : 14, Y : 13, G : 100, H : 5300, F : 5400
X : 15, Y : 15, G : 423, H : 5000, F : 5423
X : 18, Y : 13, G : 523, H : 4900, F : 5423
X : 17, Y : 13, G : 423, H : 5000, F : 5423
X : 15, Y : 16, G : 523, H : 4900, F : 5423
X : 16, Y : 19, G : 946, H : 4500, F : 5446
X : 21, Y : 14, G : 946, H : 4500, F : 5446
X : 16, Y : 18, G : 846, H : 4600, F : 5446
X : 24, Y : 16, G : 1469, H : 4000, F : 5469
X : 24, Y : 15, G : 1369, H : 4100, F : 5469
X : 14, Y : 14, G : 282, H : 5200, F : 5482
X : 14, Y : 15, G : 382, H : 5100, F : 5482
X : 17, Y : 12, G : 382, H : 5100, F : 5482
X : 16, Y : 12, G : 282, H : 5200, F : 5482
X : 15, Y : 18, G : 805, H : 4700, F : 5505
X : 20, Y : 14, G : 905, H : 4600, F : 5505
X : 20, Y : 13, G : 805, H : 4700, F : 5505
X : 17, Y : 21, G : 1328, H : 4200, F : 5528
X : 23, Y : 15, G : 1328, H : 4200, F : 5528
X : 16, Y : 21, G : 1228, H : 4300, F : 5528
X : 23, Y : 14, G : 1228, H : 4300, F : 5528
X : 13, Y : 13, G : 141, H : 5400, F : 5541
X : 13, Y : 14, G : 241, H : 5300, F : 5541
X : 16, Y : 11, G : 241, H : 5300, F : 5541
X : 15, Y : 11, G : 141, H : 5400, F : 5541
X : 14, Y : 16, G : 564, H : 5000, F : 5564
X : 19, Y : 12, G : 664, H : 4900, F : 5564
X : 19, Y : 13, G : 764, H : 4800, F : 5564
X : 14, Y : 17, G : 664, H : 4900, F : 5564
X : 15, Y : 17, G : 764, H : 4800, F : 5564
X : 22, Y : 14, G : 1187, H : 4400, F : 5587
X : 16, Y : 20, G : 1187, H : 4400, F : 5587
X : 15, Y : 20, G : 1087, H : 4500, F : 5587
X : 22, Y : 13, G : 1087, H : 4500, F : 5587
X : 14, Y : 11, G : 100, H : 5500, F : 5600
X : 13, Y : 12, G : 100, H : 5500, F : 5600
X : 18, Y : 11, G : 523, H : 5100, F : 5623
X : 13, Y : 15, G : 423, H : 5200, F : 5623
X : 18, Y : 12, G : 623, H : 5000, F : 5623
X : 13, Y : 16, G : 523, H : 5100, F : 5623
X : 15, Y : 19, G : 1046, H : 4600, F : 5646
X : 21, Y : 13, G : 1046, H : 4600, F : 5646
X : 14, Y : 19, G : 946, H : 4700, F : 5646
X : 21, Y : 12, G : 946, H : 4700, F : 5646
X : 24, Y : 13, G : 1369, H : 4300, F : 5669
X : 24, Y : 14, G : 1469, H : 4200, F : 5669
X : 12, Y : 14, G : 282, H : 5400, F : 5682
X : 17, Y : 11, G : 482, H : 5200, F : 5682
X : 12, Y : 15, G : 382, H : 5300, F : 5682
X : 17, Y : 10, G : 382, H : 5300, F : 5682
X : 14, Y : 18, G : 905, H : 4800, F : 5705
X : 13, Y : 18, G : 805, H : 4900, F : 5705
X : 13, Y : 17, G : 705, H : 5000, F : 5705
X : 20, Y : 11, G : 805, H : 4900, F : 5705
X : 20, Y : 12, G : 905, H : 4800, F : 5705
X : 23, Y : 13, G : 1328, H : 4400, F : 5728
X : 15, Y : 21, G : 1328, H : 4400, F : 5728
X : 23, Y : 12, G : 1228, H : 4500, F : 5728
X : 14, Y : 21, G : 1228, H : 4500, F : 5728
X : 12, Y : 13, G : 241, H : 5500, F : 5741
X : 16, Y : 10, G : 341, H : 5400, F : 5741
X : 13, Y : 11, G : 141, H : 5600, F : 5741
X : 19, Y : 10, G : 664, H : 5100, F : 5764
X : 12, Y : 16, G : 564, H : 5200, F : 5764
X : 12, Y : 17, G : 664, H : 5100, F : 5764
X : 19, Y : 11, G : 764, H : 5000, F : 5764
X : 22, Y : 11, G : 1087, H : 4700, F : 5787
X : 13, Y : 20, G : 1087, H : 4700, F : 5787
X : 14, Y : 20, G : 1187, H : 4600, F : 5787
X : 22, Y : 12, G : 1187, H : 4600, F : 5787
X : 18, Y : 10, G : 623, H : 5200, F : 5823
X : 11, Y : 16, G : 523, H : 5300, F : 5823
X : 11, Y : 15, G : 423, H : 5400, F : 5823
X : 18, Y : 9, G : 523, H : 5300, F : 5823
X : 21, Y : 10, G : 946, H : 4900, F : 5846
X : 21, Y : 11, G : 1046, H : 4800, F : 5846
X : 13, Y : 19, G : 1046, H : 4800, F : 5846
X : 12, Y : 19, G : 946, H : 4900, F : 5846
X : 24, Y : 12, G : 1469, H : 4400, F : 5869
X : 24, Y : 11, G : 1369, H : 4500, F : 5869
X : 17, Y : 9, G : 482, H : 5400, F : 5882
X : 14, Y : 10, G : 282, H : 5600, F : 5882
X : 15, Y : 10, G : 382, H : 5500, F : 5882
X : 11, Y : 14, G : 382, H : 5500, F : 5882
X : 12, Y : 12, G : 282, H : 5600, F : 5882
X : 20, Y : 10, G : 905, H : 5000, F : 5905
X : 11, Y : 18, G : 805, H : 5100, F : 5905
X : 11, Y : 17, G : 705, H : 5200, F : 5905
X : 20, Y : 9, G : 805, H : 5100, F : 5905
X : 12, Y : 18, G : 905, H : 5000, F : 5905
X : 13, Y : 21, G : 1328, H : 4600, F : 5928
X : 23, Y : 10, G : 1228, H : 4700, F : 5928
X : 12, Y : 21, G : 1228, H : 4700, F : 5928
X : 23, Y : 11, G : 1328, H : 4600, F : 5928
X : 13, Y : 10, G : 241, H : 5700, F : 5941
X : 12, Y : 11, G : 241, H : 5700, F : 5941
X : 19, Y : 9, G : 764, H : 5200, F : 5964
X : 19, Y : 8, G : 664, H : 5300, F : 5964
X : 10, Y : 17, G : 664, H : 5300, F : 5964
X : 22, Y : 10, G : 1187, H : 4800, F : 5987
X : 12, Y : 20, G : 1187, H : 4800, F : 5987
X : 11, Y : 20, G : 1087, H : 4900, F : 5987
X : 22, Y : 9, G : 1087, H : 4900, F : 5987
X : 25, Y : 10, G : 1510, H : 4500, F : 6010
X : 26, Y : 11, G : 1651, H : 4300, F : 5951
X : 27, Y : 12, G : 1792, H : 4100, F : 5892
X : 28, Y : 13, G : 1933, H : 3900, F : 5833
X : 29, Y : 14, G : 2074, H : 3700, F : 5774
X : 30, Y : 15, G : 2215, H : 3500, F : 5715
X : 31, Y : 16, G : 2356, H : 3300, F : 5656
X : 32, Y : 17, G : 2497, H : 3100, F : 5597
X : 33, Y : 18, G : 2638, H : 2900, F : 5538
X : 34, Y : 19, G : 2779, H : 2700, F : 5479
X : 35, Y : 20, G : 2920, H : 2500, F : 5420
X : 35, Y : 21, G : 3020, H : 2400, F : 5420
X : 35, Y : 19, G : 2879, H : 2600, F : 5479
X : 34, Y : 20, G : 2879, H : 2600, F : 5479
X : 34, Y : 18, G : 2738, H : 2800, F : 5538
X : 33, Y : 19, G : 2738, H : 2800, F : 5538
X : 34, Y : 21, G : 3061, H : 2500, F : 5561
X : 32, Y : 18, G : 2597, H : 3000, F : 5597
X : 33, Y : 17, G : 2597, H : 3000, F : 5597
X : 33, Y : 20, G : 2920, H : 2700, F : 5620
X : 33, Y : 21, G : 3020, H : 2600, F : 5620
X : 35, Y : 18, G : 2920, H : 2700, F : 5620
X : 32, Y : 16, G : 2456, H : 3200, F : 5656
X : 31, Y : 17, G : 2456, H : 3200, F : 5656
X : 35, Y : 17, G : 2879, H : 2800, F : 5679
X : 32, Y : 20, G : 2879, H : 2800, F : 5679
X : 32, Y : 19, G : 2779, H : 2900, F : 5679
X : 34, Y : 17, G : 2779, H : 2900, F : 5679
X : 31, Y : 15, G : 2315, H : 3400, F : 5715
X : 30, Y : 16, G : 2315, H : 3400, F : 5715
X : 33, Y : 16, G : 2638, H : 3100, F : 5738
X : 31, Y : 19, G : 2738, H : 3000, F : 5738
X : 34, Y : 16, G : 2738, H : 3000, F : 5738
X : 31, Y : 18, G : 2638, H : 3100, F : 5738
X : 32, Y : 21, G : 3061, H : 2700, F : 5761
X : 30, Y : 14, G : 2174, H : 3600, F : 5774
X : 29, Y : 15, G : 2174, H : 3600, F : 5774
X : 30, Y : 17, G : 2497, H : 3300, F : 5797
X : 32, Y : 15, G : 2497, H : 3300, F : 5797
X : 30, Y : 18, G : 2597, H : 3200, F : 5797
X : 33, Y : 15, G : 2597, H : 3200, F : 5797
X : 31, Y : 21, G : 3020, H : 2800, F : 5820
X : 29, Y : 13, G : 2033, H : 3800, F : 5833
X : 28, Y : 14, G : 2033, H : 3800, F : 5833
X : 29, Y : 16, G : 2356, H : 3500, F : 5856
X : 31, Y : 14, G : 2356, H : 3500, F : 5856
X : 32, Y : 14, G : 2456, H : 3400, F : 5856
X : 29, Y : 17, G : 2456, H : 3400, F : 5856
X : 31, Y : 20, G : 2979, H : 2900, F : 5879
X : 34, Y : 15, G : 2779, H : 3100, F : 5879
X : 30, Y : 20, G : 2879, H : 3000, F : 5879
X : 35, Y : 15, G : 2879, H : 3000, F : 5879
X : 35, Y : 16, G : 2979, H : 2900, F : 5879
X : 28, Y : 12, G : 1892, H : 4000, F : 5892
X : 27, Y : 13, G : 1892, H : 4000, F : 5892
X : 31, Y : 13, G : 2315, H : 3600, F : 5915
X : 28, Y : 16, G : 2315, H : 3600, F : 5915
X : 28, Y : 15, G : 2215, H : 3700, F : 5915
X : 30, Y : 13, G : 2215, H : 3700, F : 5915
X : 34, Y : 14, G : 2738, H : 3200, F : 5938
X : 30, Y : 19, G : 2838, H : 3100, F : 5938
X : 33, Y : 14, G : 2638, H : 3300, F : 5938
X : 29, Y : 19, G : 2738, H : 3200, F : 5938
X : 29, Y : 18, G : 2638, H : 3300, F : 5938
X : 27, Y : 11, G : 1751, H : 4200, F : 5951
X : 26, Y : 12, G : 1751, H : 4200, F : 5951
X : 30, Y : 12, G : 2174, H : 3800, F : 5974
X : 27, Y : 15, G : 2174, H : 3800, F : 5974
X : 27, Y : 14, G : 2074, H : 3900, F : 5974
X : 29, Y : 12, G : 2074, H : 3900, F : 5974
X : 33, Y : 13, G : 2597, H : 3400, F : 5997
X : 28, Y : 17, G : 2497, H : 3500, F : 5997
X : 32, Y : 13, G : 2497, H : 3500, F : 5997
X : 28, Y : 18, G : 2597, H : 3400, F : 5997
X : 26, Y : 10, G : 1610, H : 4400, F : 6010
X : 29, Y : 21, G : 3020, H : 3000, F : 6020
X : 30, Y : 21, G : 3120, H : 2900, F : 6020
X : 35, Y : 14, G : 2920, H : 3100, F : 6020
X : 11, Y : 13, G : 423, H : 5600, F : 6023
X : 18, Y : 8, G : 623, H : 5400, F : 6023
X : 10, Y : 16, G : 623, H : 5400, F : 6023
X : 16, Y : 9, G : 523, H : 5500, F : 6023
X : 29, Y : 11, G : 2033, H : 4000, F : 6033
X : 26, Y : 14, G : 2033, H : 4000, F : 6033
X : 26, Y : 13, G : 1933, H : 4100, F : 6033
X : 28, Y : 11, G : 1933, H : 4100, F : 6033
X : 11, Y : 19, G : 1046, H : 5000, F : 6046
X : 21, Y : 8, G : 946, H : 5100, F : 6046
X : 21, Y : 9, G : 1046, H : 5000, F : 6046
X : 10, Y : 19, G : 946, H : 5100, F : 6046
X : 27, Y : 17, G : 2456, H : 3600, F : 6056
X : 32, Y : 12, G : 2456, H : 3600, F : 6056
X : 24, Y : 10, G : 1469, H : 4600, F : 6069
X : 24, Y : 9, G : 1369, H : 4700, F : 6069
X : 29, Y : 20, G : 2979, H : 3100, F : 6079
X : 35, Y : 13, G : 2879, H : 3200, F : 6079
X : 28, Y : 20, G : 2879, H : 3200, F : 6079
X : 15, Y : 9, G : 482, H : 5600, F : 6082
X : 11, Y : 12, G : 382, H : 5700, F : 6082
X : 14, Y : 9, G : 382, H : 5700, F : 6082
X : 12, Y : 10, G : 282, H : 5800, F : 6082
X : 28, Y : 10, G : 1892, H : 4200, F : 6092
X : 27, Y : 10, G : 1792, H : 4300, F : 6092
X : 20, Y : 8, G : 905, H : 5200, F : 6105
X : 9, Y : 18, G : 805, H : 5300, F : 6105
X : 10, Y : 18, G : 905, H : 5200, F : 6105
X : 31, Y : 11, G : 2315, H : 3800, F : 6115
X : 31, Y : 12, G : 2415, H : 3700, F : 6115
X : 27, Y : 16, G : 2415, H : 3700, F : 6115
X : 26, Y : 16, G : 2315, H : 3800, F : 6115
X : 10, Y : 21, G : 1228, H : 4900, F : 6128
X : 23, Y : 8, G : 1228, H : 4900, F : 6128
X : 11, Y : 21, G : 1328, H : 4800, F : 6128
X : 23, Y : 9, G : 1328, H : 4800, F : 6128
X : 27, Y : 19, G : 2738, H : 3400, F : 6138
X : 34, Y : 13, G : 2838, H : 3300, F : 6138
X : 28, Y : 19, G : 2838, H : 3300, F : 6138
X : 27, Y : 18, G : 2638, H : 3500, F : 6138
X : 34, Y : 12, G : 2738, H : 3400, F : 6138
X : 27, Y : 9, G : 1751, H : 4400, F : 6151
X : 26, Y : 9, G : 1651, H : 4500, F : 6151
X : 10, Y : 14, G : 564, H : 5600, F : 6164
X : 17, Y : 8, G : 664, H : 5500, F : 6164
X : 10, Y : 15, G : 664, H : 5500, F : 6164
X : 9, Y : 17, G : 764, H : 5400, F : 6164
X : 30, Y : 10, G : 2174, H : 4000, F : 6174
X : 30, Y : 11, G : 2274, H : 3900, F : 6174
X : 26, Y : 15, G : 2274, H : 3900, F : 6174
X : 9, Y : 20, G : 1087, H : 5100, F : 6187
X : 22, Y : 8, G : 1187, H : 5000, F : 6187
X : 10, Y : 20, G : 1187, H : 5000, F : 6187
X : 33, Y : 12, G : 2697, H : 3500, F : 6197
X : 33, Y : 11, G : 2597, H : 3600, F : 6197
X : 26, Y : 18, G : 2597, H : 3600, F : 6197
X : 25, Y : 9, G : 1610, H : 4600, F : 6210
X : 25, Y : 8, G : 1510, H : 4700, F : 6210
X : 27, Y : 21, G : 3020, H : 3200, F : 6220
X : 28, Y : 21, G : 3120, H : 3100, F : 6220
X : 10, Y : 13, G : 523, H : 5700, F : 6223
X : 11, Y : 11, G : 423, H : 5800, F : 6223
X : 16, Y : 8, G : 623, H : 5600, F : 6223
X : 13, Y : 9, G : 423, H : 5800, F : 6223
X : 29, Y : 9, G : 2033, H : 4200, F : 6233
X : 29, Y : 10, G : 2133, H : 4100, F : 6233
X : 8, Y : 19, G : 946, H : 5300, F : 6246
X : 9, Y : 19, G : 1046, H : 5200, F : 6246
X : 32, Y : 10, G : 2456, H : 3800, F : 6256
X : 26, Y : 17, G : 2556, H : 3700, F : 6256
X : 32, Y : 11, G : 2556, H : 3700, F : 6256
X : 24, Y : 7, G : 1369, H : 4900, F : 6269
X : 24, Y : 8, G : 1469, H : 4800, F : 6269
X : 35, Y : 12, G : 2979, H : 3300, F : 6279
X : 35, Y : 11, G : 2879, H : 3400, F : 6279
X : 27, Y : 20, G : 2979, H : 3300, F : 6279
X : 26, Y : 20, G : 2879, H : 3400, F : 6279
X : 12, Y : 9, G : 382, H : 5900, F : 6282
X : 11, Y : 10, G : 382, H : 5900, F : 6282
X : 28, Y : 8, G : 1892, H : 4400, F : 6292
X : 28, Y : 9, G : 1992, H : 4300, F : 6292
X : 8, Y : 18, G : 905, H : 5400, F : 6305
X : 9, Y : 16, G : 805, H : 5500, F : 6305
X : 31, Y : 9, G : 2315, H : 4000, F : 6315
X : 31, Y : 10, G : 2415, H : 3900, F : 6315
X : 9, Y : 21, G : 1328, H : 5000, F : 6328
X : 23, Y : 7, G : 1328, H : 5000, F : 6328
X : 8, Y : 21, G : 1228, H : 5100, F : 6328
X : 26, Y : 19, G : 2838, H : 3500, F : 6338
X : 34, Y : 11, G : 2838, H : 3500, F : 6338
X : 34, Y : 10, G : 2738, H : 3600, F : 6338
X : 27, Y : 8, G : 1851, H : 4500, F : 6351
X : 26, Y : 7, G : 1651, H : 4700, F : 6351
X : 9, Y : 15, G : 764, H : 5600, F : 6364
X : 9, Y : 14, G : 664, H : 5700, F : 6364
X : 15, Y : 8, G : 664, H : 5700, F : 6364
X : 10, Y : 12, G : 564, H : 5800, F : 6364
X : 30, Y : 8, G : 2174, H : 4200, F : 6374
X : 30, Y : 9, G : 2274, H : 4100, F : 6374
X : 7, Y : 20, G : 1087, H : 5300, F : 6387
X : 8, Y : 20, G : 1187, H : 5200, F : 6387
X : 33, Y : 10, G : 2697, H : 3700, F : 6397
X : 33, Y : 9, G : 2597, H : 3800, F : 6397
X : 25, Y : 7, G : 1610, H : 4800, F : 6410
X : 25, Y : 6, G : 1510, H : 4900, F : 6410
X : 26, Y : 21, G : 3120, H : 3300, F : 6420
X : 36, Y : 10, G : 3020, H : 3400, F : 6420
X : 37, Y : 11, G : 3161, H : 3200, F : 6361
X : 38, Y : 12, G : 3302, H : 3000, F : 6302
X : 39, Y : 13, G : 3443, H : 2800, F : 6243
X : 40, Y : 14, G : 3584, H : 2600, F : 6184
X : 41, Y : 15, G : 3725, H : 2400, F : 6125
X : 42, Y : 16, G : 3866, H : 2200, F : 6066
X : 43, Y : 17, G : 4007, H : 2000, F : 6007
X : 44, Y : 18, G : 4148, H : 1800, F : 5948
X : 45, Y : 19, G : 4289, H : 1600, F : 5889
X : 45, Y : 20, G : 4389, H : 1500, F : 5889
X : 45, Y : 21, G : 4489, H : 1400, F : 5889
X : 45, Y : 18, G : 4248, H : 1700, F : 5948
X : 44, Y : 19, G : 4248, H : 1700, F : 5948
X : 44, Y : 17, G : 4107, H : 1900, F : 6007
X : 43, Y : 18, G : 4107, H : 1900, F : 6007
X : 44, Y : 21, G : 4530, H : 1500, F : 6030
X : 44, Y : 20, G : 4430, H : 1600, F : 6030
X : 43, Y : 16, G : 3966, H : 2100, F : 6066
X : 42, Y : 17, G : 3966, H : 2100, F : 6066
X : 43, Y : 19, G : 4289, H : 1800, F : 6089
X : 43, Y : 20, G : 4389, H : 1700, F : 6089
X : 45, Y : 17, G : 4289, H : 1800, F : 6089
X : 41, Y : 16, G : 3825, H : 2300, F : 6125
X : 42, Y : 15, G : 3825, H : 2300, F : 6125
X : 45, Y : 16, G : 4248, H : 1900, F : 6148
X : 44, Y : 16, G : 4148, H : 2000, F : 6148
X : 42, Y : 18, G : 4148, H : 2000, F : 6148
X : 42, Y : 19, G : 4248, H : 1900, F : 6148
X : 41, Y : 14, G : 3684, H : 2500, F : 6184
X : 40, Y : 15, G : 3684, H : 2500, F : 6184
X : 44, Y : 15, G : 4107, H : 2100, F : 6207
X : 41, Y : 18, G : 4107, H : 2100, F : 6207
X : 41, Y : 17, G : 4007, H : 2200, F : 6207
X : 43, Y : 15, G : 4007, H : 2200, F : 6207
X : 42, Y : 21, G : 4530, H : 1700, F : 6230
X : 43, Y : 21, G : 4630, H : 1600, F : 6230
X : 42, Y : 20, G : 4430, H : 1800, F : 6230
X : 40, Y : 13, G : 3543, H : 2700, F : 6243
X : 39, Y : 14, G : 3543, H : 2700, F : 6243
X : 40, Y : 17, G : 3966, H : 2300, F : 6266
X : 43, Y : 14, G : 3966, H : 2300, F : 6266
X : 42, Y : 14, G : 3866, H : 2400, F : 6266
X : 40, Y : 16, G : 3866, H : 2400, F : 6266
X : 41, Y : 19, G : 4289, H : 2000, F : 6289
X : 41, Y : 20, G : 4389, H : 1900, F : 6289
X : 39, Y : 12, G : 3402, H : 2900, F : 6302
X : 38, Y : 13, G : 3402, H : 2900, F : 6302
X : 39, Y : 15, G : 3725, H : 2600, F : 6325
X : 41, Y : 13, G : 3725, H : 2600, F : 6325
X : 42, Y : 13, G : 3825, H : 2500, F : 6325
X : 39, Y : 16, G : 3825, H : 2500, F : 6325
X : 45, Y : 15, G : 4348, H : 2000, F : 6348
X : 45, Y : 14, G : 4248, H : 2100, F : 6348
X : 40, Y : 19, G : 4248, H : 2100, F : 6348
X : 38, Y : 11, G : 3261, H : 3100, F : 6361
X : 37, Y : 12, G : 3261, H : 3100, F : 6361
X : 40, Y : 12, G : 3584, H : 2800, F : 6384
X : 38, Y : 14, G : 3584, H : 2800, F : 6384
X : 41, Y : 12, G : 3684, H : 2700, F : 6384
X : 38, Y : 15, G : 3684, H : 2700, F : 6384
X : 44, Y : 13, G : 4107, H : 2300, F : 6407
X : 44, Y : 14, G : 4207, H : 2200, F : 6407
X : 39, Y : 18, G : 4107, H : 2300, F : 6407
X : 40, Y : 18, G : 4207, H : 2200, F : 6407
X : 37, Y : 10, G : 3120, H : 3300, F : 6420
X : 14, Y : 8, G : 623, H : 5800, F : 6423
X : 10, Y : 11, G : 523, H : 5900, F : 6423
X : 13, Y : 8, G : 523, H : 5900, F : 6423
X : 11, Y : 9, G : 423, H : 6000, F : 6423
X : 40, Y : 21, G : 4530, H : 1900, F : 6430
X : 40, Y : 20, G : 4430, H : 2000, F : 6430
X : 41, Y : 21, G : 4630, H : 1800, F : 6430
X : 29, Y : 8, G : 2133, H : 4300, F : 6433
X : 29, Y : 7, G : 2033, H : 4400, F : 6433
X : 40, Y : 11, G : 3543, H : 2900, F : 6443
X : 37, Y : 13, G : 3443, H : 3000, F : 6443
X : 39, Y : 11, G : 3443, H : 3000, F : 6443
X : 37, Y : 14, G : 3543, H : 2900, F : 6443
X : 7, Y : 19, G : 1046, H : 5400, F : 6446
X : 8, Y : 17, G : 946, H : 5500, F : 6446
X : 32, Y : 8, G : 2456, H : 4000, F : 6456
X : 32, Y : 9, G : 2556, H : 3900, F : 6456
X : 38, Y : 17, G : 3966, H : 2500, F : 6466
X : 38, Y : 16, G : 3866, H : 2600, F : 6466
X : 42, Y : 12, G : 3866, H : 2600, F : 6466
X : 39, Y : 17, G : 4066, H : 2400, F : 6466
X : 43, Y : 12, G : 3966, H : 2500, F : 6466
X : 43, Y : 13, G : 4066, H : 2400, F : 6466
X : 24, Y : 6, G : 1469, H : 5000, F : 6469
X : 35, Y : 10, G : 2979, H : 3500, F : 6479
X : 35, Y : 9, G : 2879, H : 3600, F : 6479
X : 39, Y : 20, G : 4389, H : 2100, F : 6489
X : 26, Y : 8, G : 1892, H : 4600, F : 6492
X : 27, Y : 6, G : 1792, H : 4700, F : 6492
X : 28, Y : 7, G : 1992, H : 4500, F : 6492
X : 39, Y : 10, G : 3402, H : 3100, F : 6502
X : 38, Y : 10, G : 3302, H : 3200, F : 6502
X : 9, Y : 13, G : 705, H : 5800, F : 6505
X : 8, Y : 16, G : 905, H : 5600, F : 6505
X : 31, Y : 7, G : 2315, H : 4200, F : 6515
X : 31, Y : 8, G : 2415, H : 4100, F : 6515
X : 37, Y : 16, G : 3825, H : 2700, F : 6525
X : 42, Y : 11, G : 3825, H : 2700, F : 6525
X : 37, Y : 15, G : 3725, H : 2800, F : 6525
X : 41, Y : 11, G : 3725, H : 2800, F : 6525
X : 7, Y : 21, G : 1328, H : 5200, F : 6528
X : 34, Y : 8, G : 2738, H : 3800, F : 6538
X : 34, Y : 9, G : 2838, H : 3700, F : 6538
X : 39, Y : 19, G : 4348, H : 2200, F : 6548
X : 45, Y : 13, G : 4348, H : 2200, F : 6548
X : 38, Y : 19, G : 4248, H : 2300, F : 6548
X : 45, Y : 12, G : 4248, H : 2300, F : 6548
X : 26, Y : 6, G : 1751, H : 4800, F : 6551
X : 26, Y : 5, G : 1651, H : 4900, F : 6551
X : 37, Y : 9, G : 3161, H : 3400, F : 6561
X : 38, Y : 9, G : 3261, H : 3300, F : 6561
X : 12, Y : 8, G : 564, H : 6000, F : 6564
X : 10, Y : 10, G : 564, H : 6000, F : 6564
X : 9, Y : 12, G : 664, H : 5900, F : 6564
X : 30, Y : 6, G : 2174, H : 4400, F : 6574
X : 30, Y : 7, G : 2274, H : 4300, F : 6574
X : 41, Y : 10, G : 3684, H : 2900, F : 6584
X : 7, Y : 18, G : 1087, H : 5500, F : 6587
X : 33, Y : 8, G : 2697, H : 3900, F : 6597
